ADDRESS_ID,DESTINATION_ADDRESS,STREET_VIEW_URL,COMMERCIAL_ADDRESS_FLAG,BUSINESS_HOURS,STRT_VW_IMG_DSCRPTN
2863,"2221 W 21ST PL CHICAGO, IL 60608","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.8528245,-87.68166939999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   Parking appears to be limited to street parking, which may be congested.
*   Driveway visibility is obstructed by trees and fences.
*   There is visible dead end."
2864,"890 MCKENZIE STATION DR LISLE, IL 60532","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.799174,-88.07031309999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears to be narrow, potentially posing challenges for larger vehicles.
*   Parking space is limited, which could cause congestion during delivery.
*   There is visible dead end."
2865,"10S466 HAVENS DR. DOWNERS GROVE, IL 60516","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.72039410000001,-88.0217219&heading=151.78&pitch=-0.76&fov=80",True,no timing available,"*   The driveway appears to be of standard width, but trees might pose visibility challenges.
*   Parking space seems adequate, but the presence of other vehicles could limit accessibility.
*   There is visible dead end."
2866,"850 S STATE HIGHWAY 135 GREENWOOD, IN 46143","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.5145991,-86.15796019999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The road appears narrow, potentially posing challenges for larger delivery vehicles.
*   There is no driveway visible in the provided images.
*   There is no parking space visible in the provided images.
*   There is no visible stop sign."
2867,"1323 BRUSHWOOD CT NAPERVILLE, IL 60565","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.7473154,-88.1175501&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears to be long, potentially impacting visibility.
*   The parking space is limited to the driveway.
*   There is visible dead end."
2868,"4991 RED CROWN TRL MENOMONEE FALLS, WI 53051","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=43.1080796,-88.1456566&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears to be narrow.
*   There is visible dead end."
2869,"2837 N RIDGEWAY AVE CHICAGO, IL 60618","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.9330101,-87.7206192&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is narrow, potentially posing challenges for larger vehicles.
*   Parking space is limited on the street.
*   There is visible dead end."
2870,"145 PALM DR BARRINGTON, IL 60010","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.14850269999999,-88.0849219&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is long and partially obscured by trees, potentially limiting visibility.
*   Parking space is limited to the driveway, which may be insufficient for large deliveries.
*   There is visible dead end."
2871,"1914 DURHAM DR INVERNESS, IL 60067","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.109837,-88.09032479999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   The road appears narrow with visible cracks, which might pose challenges for larger vehicles.
*   There is visible dead end."
2872,"815 CHRISTOPHER ST PLANO, IL 60545","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.6512539,-88.5067024&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears to be clear of obstructions.
*   Parking space is available on the street.
*   There is visible dead end."
2873,"5154 W FLETCHER ST CHICAGO, IL 60641","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.9380079,-87.75638450000001&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears narrow, potentially posing challenges for larger vehicles.
*   Parking space seems limited on the street near the jobsite.
*   There is visible dead end."
2874,"424 PINE LAKE CIR VERNON HILLS, IL 60061","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.2529109,-87.9544109&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears to be narrow, potentially posing challenges for larger delivery vehicles.
*   Parking space is limited, which could make deliveries difficult.
*   There is visible dead end."
2875,"9622 PINE RIDGE NORTH DR ZIONSVILLE, IN 46077","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=40.0464616,-86.28714699999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,
2876,"7193 WILLOBEE ST COLOMA, MI 49038","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.2416428,-86.35590599999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,
2877,"1210 CANTERBURY LN GLENVIEW, IL 60025","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.0767387,-87.7893982&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears to be narrow, potentially posing challenges for larger delivery vehicles.
*   Parking space seems limited, possibly requiring alternative parking arrangements.
*   There is visible dead end."
2878,"550 W 162ND ST SOUTH HOLLAND, IL 60473","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.60153409999999,-87.6310865&heading=151.78&pitch=-0.76&fov=80",True,Wednesday 9:00AM-5:00PM,"*   The driveway is not visible.
*   Parking space is limited.
*   There is visible dead end."
2879,"14403 S MAPLE CT PLAINFIELD, IL 60544","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.6204206,-88.1932829&heading=151.78&pitch=-0.76&fov=80",False,no timing available,
2880,"6324 S ASHLAND AVE CHICAGO, IL 60636","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.77862229999999,-87.6646023&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears narrow and overgrown with vegetation, potentially limiting access.
*   Parking space is limited and may require maneuvering in a tight area.
*   There is visible dead end."
2881,"16312 HARMONY RD HUNTLEY, IL 60142","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.1619713,-88.5162421&heading=151.78&pitch=-0.76&fov=80",False,no timing available,
2882,"501 N PEORIA ST CHICAGO, IL 60642","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.89130979999999,-87.649816&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway visibility is partially obstructed by trees.
*   Parking space might be limited due to street parking.
*   Visible stop sign."
2883,"241 S KENMORE AVE ELMHURST, IL 60126","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.8939062,-87.93471389999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space may be limited due to the presence of other vehicles on the street.
*   There is visible dead end."
2884,"10500 S KING DR CHICAGO, IL 60628","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.70351429999999,-87.6139922&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space is limited to street parking.
*   There is visible dead end."
2885,"3100 W MILL RD MILWAUKEE, WI 53209","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=43.1350433,-87.950148&heading=151.78&pitch=-0.76&fov=80",True,Tuesday 8:00AM-4:00PM,"*   There is limited parking space available at the jobsite.
*   The driveway is not visible.
*   There is visible dead end."
2886,"3858 WASHINGTON ST GARY, IN 46408","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.5483868,-87.3379471&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space appears to be limited on the street.
*   There is visible dead end.
*   No stop signs are visible."
2887,"7349 BEECHWOOD CIR WATERVLIET, MI 49098","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.2009074,-86.2804147&heading=151.78&pitch=-0.76&fov=80",False,no timing available,
2888,"410 WOODMERE DR INDIANAPOLIS, IN 46260","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.8792065,-86.16724789999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is long and partially obscured by trees, potentially limiting visibility.
*   Parking space is limited to the driveway, which may be challenging for larger vehicles.
*   There is visible dead end."
2889,"11466 SONGBIRD LN FISHERS, IN 46038","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.9544424,-86.05152249999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears to be long, potentially impacting visibility from the road.
*   Parking space is limited to the driveway and street.
*   There is visible dead end."
2890,"11000 WYNBROOK DR CROWN POINT, IN 46307","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.41850489999999,-87.24834489999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,
2891,"1534 CASTLEWOOD DR WHEATON, IL 60189","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.8477513,-88.0990735&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking space is limited to the driveway and street.
*   There is visible dead end"
2892,"1810 ARGONNE DR NORTH CHICAGO, IL 60064","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.3254567,-87.8538481&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The road appears to be narrow.
*   There is no driveway visible.
*   There is visible 'Speed Limit' stop sign."
2893,"3023 STORYBOOK DR RACINE, WI 53406","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.6971251,-87.8580949&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears to be long, potentially impacting delivery time.
*   Parking space is limited to the driveway, which might be challenging.
*   There is visible 'Speed Limit' sign."
2894,"3704 IRON GATE DR VALPARAISO, IN 46385","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.502293,-87.10628899999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,
2895,"9512 JEFFERSON AVE BROOKFIELD, IL 60513","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.8284659,-87.8596453&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   Driveway visibility is partially obstructed by trees.
*   Parking space is limited to the driveway.
*   There is visible dead end."
2896,"5054 W NEWPORT AVE CHICAGO, IL 60641","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.943514,-87.7540751&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is partially obscured by trees, potentially limiting visibility.
*   Parking appears to be on-street, which may present challenges due to limited space.
*   There is visible dead end."
2897,"31 RED HAW LN LAKE ZURICH, IL 60047","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=42.19208099999999,-88.0789217&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is narrow and partially obscured by trees.
*   Parking space is limited to the driveway.
*   There is visible dead end."
2898,"7764 S KILBOURN AVE CHICAGO, IL 60652","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.7510779,-87.7344564&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears narrow, potentially posing challenges for larger vehicles.
*   Parking space seems limited, possibly requiring street parking.
*   There is visible dead end.
*   No stop signs are visible."
2899,"2842 N TRIPP AVE CHICAGO, IL 60641","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.93296540000001,-87.73346310000001&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway is obscured by trees, potentially limiting visibility.
*   Parking space is limited to street parking.
*   There is visible dead end."
2900,"3010 190TH PL LANSING, IL 60438","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.549534,-87.54352879999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears to be a standard length with no visible obstructions.
*   Parking space is available on the street.
*   There is visible dead end."
2901,"3533 N PARIS AVE CHICAGO, IL 60634","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=41.9439959,-87.829898&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   The driveway appears narrow, potentially posing access challenges.
*   Parking space seems limited, possibly requiring alternative arrangements.
*   There is visible dead end."
2902,"2540 N 124TH ST MILWAUKEE, WI 53226","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=43.0646594,-88.06614739999999&heading=151.78&pitch=-0.76&fov=80",False,no timing available,"*   Limited parking space is available near the jobsite.
*   The driveway has limited visibility due to the building structure.
*   There is visible dead end.
*   No stop signs are visible."
