DATA_ID,MARKET,SCHEDULED_DELIVERY_DATE,DELIVERY_CREATE_DATE,VEHICLE_TYPE,CUSTOMER_ORDER_NUMBER,WORK_ORDER_NUMBER,SPECIAL_ORDER,FLOC,UNATTENDED_FLAG,WINDOW_START,WINDOW_END,QUANTITY,VOLUME_CUBEFT,WEIGHT,PALLET,DLVRY_RISK_DECILE,DLVRY_RISK_BUCKET,DLVRY_RISK_PERCENTILE,CUSTOMER_NOTES,CUSTOMER_NOTES_LLM_SUMMARY,HISTORIC_NOTES_LLM_SUMMARY,HISTORIC_NOTES_W_LABELS,RI_GENERATE_DATETIME,CUSTOMER_ID,OSR_ID,ADDRESS_ID,WEATHER_ID
3728,CHICAGO,2025-06-06,2025-06-02,FLAT,H2030-287935,142119618,False,5928,True,10:00:00,14:00:00,144.0,21.1,743.5,4.0,5,MEDIUM,51,CALL 30 MINUTES AHEAD OF TIME PLEASE AND THANK YOU,,,,2025-06-05 11:42:28.803273,2727,50.0,2962,40
3909,CHICAGO,2025-06-04,2025-06-02,FLAT,H2030-287998,142144084,False,5928,True,6:00:00,20:00:00,5.0,40.0,450.0,4.0,6,MEDIUM,41,,,,,2025-06-03 16:31:28.598696,2728,,2963,40
1959,CHICAGO,2025-06-05,2025-06-03,FLAT,H2030-288087,142221710,True,5928,True,6:00:00,10:00:00,250.0,145.1,6426.8,8.0,9,LOW,13,,,,,2025-06-04 14:11:39.565891,2729,,3391,40
2301,CHICAGO,2025-06-20,2025-06-18,FLAT,H2030-288087,1626026A,True,5928,True,6:00:00,10:00:00,49.0,20.5,389.1,4.0,6,MEDIUM,48,,,,,2025-06-19 12:03:13.267335,2730,20.0,2965,34
2033,CHICAGO,2025-06-06,2025-06-04,FLAT,H2030-288178,142302455,False,5928,True,10:00:00,14:00:00,298.0,142.5,4412.1,6.0,7,MEDIUM,32,,"*** Deliver dry, wrapped drywall.
*** Previous delivery failed due to weather and improper packaging.
*** Accessibility issues need to be considered for successful delivery.",,,2025-06-05 11:42:28.803273,2731,,2966,40
2949,CHICAGO,2025-06-13,2025-06-05,FLAT,H2030-288200,142463937,False,5928,True,6:00:00,20:00:00,20.0,30.4,1680.0,5.0,2,HIGH,85,,,,,2025-06-12 12:13:32.908974,2732,49.0,2305,38
2574,CHICAGO,2025-06-19,2025-06-17,FLAT,H2030-288226,143525721,False,5928,True,6:00:00,20:00:00,302.0,485.8,17120.2,11.0,3,HIGH,76,,,,,2025-06-18 11:31:39.500294,2733,,2967,38
148,CHICAGO,2025-06-10,2025-06-06,FLAT,H2030-288332,142540908,False,5928,True,10:00:00,14:00:00,182.0,210.6,7505.1,7.0,8,LOW,26,,,,,2025-06-09 11:42:45.457672,2734,,2968,40
13,CHICAGO,2025-06-07,2025-06-05,FLAT,H2030-288409,142441073,False,5928,True,6:00:00,10:00:00,125.0,100.8,8012.7,6.0,10,LOW,3,call customer prior to drop off,"*** Delivery address confirmed.
*** Standard delivery procedures applicable.
*** No additional instructions provided.",,,2025-06-06 11:47:07.917168,2468,,2969,40
2356,CHICAGO,2025-06-20,2025-06-06,FLAT,H2030-288553,142536333,False,5928,False,10:00:00,14:00:00,37.0,37.7,1090.1,4.0,2,HIGH,89,,,*** Utilize warehouse dock for delivery with forklift unloading; parking usually available.,Dispatch: Utilize warehouse dock for delivery with forklift unloading; parking usually available.,2025-06-19 12:03:13.267335,1147,,2970,40
695,CHICAGO,2025-06-19,2025-06-17,FLAT,H2030-288967,143525929,False,5928,True,6:00:00,20:00:00,414.0,645.4,23720.0,11.0,6,MEDIUM,43,,,,,2025-06-18 11:31:39.500294,2735,,354,38
1097,CHICAGO,2025-06-11,2025-06-09,FLAT,H2030-288971,142817195,False,5928,True,6:00:00,10:00:00,219.0,236.4,8129.8,6.0,6,MEDIUM,40,,,*** Leave deliveries on the side of the building.,MCT: Leave deliveries on the side of the building.,2025-06-10 12:41:49.240306,2736,,2971,40
1709,CHICAGO,2025-06-11,2025-06-10,FLAT,H2030-288995,142854140,False,5928,True,6:00:00,10:00:00,16.0,20.2,716.8,4.0,4,MEDIUM,63,,,,,2025-06-10 12:41:49.240306,1134,,2972,40
5006,CHICAGO,2025-07-16,2025-07-14,FLAT,H2030-289015,146241241,True,5928,True,6:00:00,10:00:00,170.0,358.5,5863.5,6.0,3,HIGH,70,Leave in driveway,,,,2025-07-15 11:37:44.860340,2737,,2973,40
3232,CHICAGO,2025-07-16,2025-07-14,FLAT,H2030-289015,146241242,True,5928,True,6:00:00,10:00:00,788.0,308.2,12692.0,6.0,4,MEDIUM,60,Call number on file to have gate be opened,*** Gate access needed.,,,2025-07-15 11:37:44.860340,694,,2974,40
3088,CHICAGO,2025-06-12,2025-06-11,FLAT,H2030-289149,142932709,False,5928,False,6:00:00,20:00:00,66.0,199.2,4457.1,5.0,6,MEDIUM,45,,,,,2025-06-11 11:48:47.541802,1115,,2975,38
420,CHICAGO,2025-06-12,2025-06-11,FLAT,H2030-289160,142952092,False,5928,True,6:00:00,20:00:00,240.0,28.8,1056.0,2.0,2,HIGH,83,,,"*** Deliver to the garage.
*** Limited parking available.",MCT: Deliver to the garage. | Dispatch: Limited parking available.,2025-06-11 11:48:47.541802,229,17.0,4157,40
5783,CHICAGO,2025-06-18,2025-06-16,FLAT,H2030-289353,143438705,False,5928,True,10:00:00,14:00:00,22.0,21.4,818.8,7.0,2,HIGH,82,pls call 30mins before delivery,,,,2025-06-17 11:45:09.859657,1039,,2977,40
4823,CHICAGO,2025-06-27,2025-06-20,FLAT,H2030-289357,143805116,False,5928,False,6:00:00,10:00:00,72.0,51.8,4570.4,4.0,4,MEDIUM,60,Please use delivery contact Sergio 8846444318.,,,,2025-06-26 11:43:44.608402,2289,,2978,40
5552,CHICAGO,2025-06-14,2025-06-12,FLAT,H2030-289374,143087790,True,5928,True,6:00:00,10:00:00,87.0,162.4,1433.4,3.0,5,MEDIUM,51,Call Charlie 1 hr before delivery 8994359828. Drop Left side of drive .,*** Leave packages on the left side of the driveway.,,,2025-06-13 12:01:48.677892,2237,,2979,40
5612,CHICAGO,2025-06-17,2025-06-16,FLAT,H2030-289559,143393391,False,5928,True,6:00:00,10:00:00,32.0,55.3,2078.4,5.0,4,MEDIUM,60,Leave in alley drive way in front of red truck,"*** Leave package in alley driveway by red truck.
*** Exercise caution.",,,2025-06-16 11:58:57.008760,2738,,2980,40
4323,CHICAGO,2025-06-19,2025-06-17,FLAT,H2030-289726,143405042,False,5928,True,6:00:00,10:00:00,196.0,124.7,4352.9,6.0,6,MEDIUM,42,,,,,2025-06-18 11:31:39.500294,2739,,2981,38
4115,CHICAGO,2025-06-28,2025-06-16,FLAT,H2030-289749,143420767,False,5928,True,6:00:00,20:00:00,383.0,215.9,10533.0,8.0,5,MEDIUM,58,,,,,2025-06-27 11:30:44.339978,2740,,1106,40
2680,CHICAGO,2025-06-24,2025-06-16,FLAT,H2030-289778,143437329,False,5928,True,6:00:00,10:00:00,70.0,84.2,3701.6,2.0,4,MEDIUM,61,,,,,2025-06-23 11:45:37.944273,1644,,2982,40
3919,CHICAGO,2025-06-25,2025-06-16,FLAT,H2030-289778,143437332,False,5928,True,6:00:00,10:00:00,139.0,98.8,9122.9,4.0,5,MEDIUM,53,Please call 30 min in advance.,,*** Check for pallet damage upon arrival.,,2025-06-24 11:34:50.181857,2741,,2983,40
2236,CHICAGO,2025-06-19,2025-06-17,FLAT,H2030-289963,143550842,False,5928,True,6:00:00,10:00:00,66.0,101.6,5745.1,7.0,10,LOW,9,Please call Paul at 7395307398 prior to delivery for site instructions.,,,,2025-06-18 11:31:39.500294,1000,26.0,2984,40
1804,CHICAGO,2025-06-20,2025-06-18,FLAT,H2030-290037,143606533,False,5928,True,6:00:00,20:00:00,212.0,88.8,4238.2,5.0,5,MEDIUM,50,,,,,2025-06-19 12:03:13.267335,2742,,2985,40
365,CHICAGO,2025-07-10,2025-07-08,FLAT,H2030-290156,145625690,False,5928,True,6:00:00,10:00:00,420.0,680.6,24403.0,15.0,5,MEDIUM,54,,,"*** Require signature, photo, and recipient presence; avoid unattended deliveries.
*** Confirm delivery location.",MCT: Confirm delivery location.,2025-07-09 11:37:12.897562,2743,12.0,2986,40
1247,CHICAGO,2025-06-21,2025-06-20,FLAT,H2030-290284,143802502,False,5928,True,6:00:00,10:00:00,74.0,39.8,1529.6,4.0,5,MEDIUM,57,Dead end street may want to back down. Teal colored house on south side of street.,"*** House is teal, on south side of dead-end street.
*** Requires reversing for access.",,,2025-06-20 13:21:56.958639,2744,,2987,38
5305,CHICAGO,2025-07-03,2025-06-30,FLAT,H2030-290387,144837996,False,5928,True,6:00:00,8:00:00,20.0,6.2,303.8,4.0,1,HIGH,91,Driver: Please be sure to call ahead 2842982419 Thank you.  ok to dead drop with pictures,*** Dead drop delivery is acceptable; take photographic proof.,"*** Deliver to driveway; large deliveries accepted.
*** Driveway accessible.",MCT: Deliver to driveway; large deliveries accepted.,2025-07-02 12:39:53.602346,2745,,2988,40
2448,CHICAGO,2025-06-25,2025-06-23,FLAT,H2030-290648,144095364,True,5928,False,6:00:00,10:00:00,9.0,11.4,357.7,5.0,6,MEDIUM,45,,,"*** Driveway and garage accessible.
*** Four boxes expected.",Dispatch: Driveway and garage accessible.,2025-06-24 11:34:50.181857,1233,,2989,40
4140,CHICAGO,2025-06-25,2025-06-23,FLAT,H2030-290739,144145289,False,5928,True,6:00:00,20:00:00,54.0,75.6,3083.4,3.0,9,LOW,18,Please call 30 minutes before delivery,,,,2025-06-24 11:34:50.181857,2746,,2990,40
5779,CHICAGO,2025-07-01,2025-06-24,FLAT,H2030-290776,144239428,True,5928,True,6:00:00,10:00:00,77.0,81.5,1813.7,8.0,6,MEDIUM,42,,,,,2025-06-30 12:14:09.505371,399,2.0,1684,38
751,CHICAGO,2025-06-27,2025-06-24,FLAT,H2030-290776,144239430,True,5928,True,6:00:00,10:00:00,36.0,64.2,2684.0,8.0,6,MEDIUM,41,CALL CUSTOMER BEFORE DELIVERY 3847249017,,,,2025-06-26 11:43:44.608402,2747,4.0,2991,40
1045,CHICAGO,2025-07-01,2025-06-24,FLAT,H2030-290776,144239430,True,5928,True,6:00:00,10:00:00,36.0,64.2,2684.0,8.0,4,MEDIUM,59,Please call 45 mins prior to delivery at 3721788538,,,,2025-06-30 12:14:09.505371,2748,,2992,40
1417,CHICAGO,2025-06-26,2025-06-24,FLAT,H2030-290789,144198211,False,5928,True,10:00:00,14:00:00,18.0,12.0,660.8,8.0,5,MEDIUM,57,,,,,2025-06-25 11:35:43.221586,237,,2993,40
5865,CHICAGO,2025-06-26,2025-06-24,FLAT,H2030-290869,144252938,False,5928,True,6:00:00,10:00:00,60.0,43.2,2580.0,2.0,5,MEDIUM,49,Call 8765023284,,,,2025-06-25 11:35:43.221586,2749,,2994,40
3910,CHICAGO,2025-06-27,2025-06-25,FLAT,H2030-290971,144340581,False,5928,True,6:00:00,10:00:00,494.0,186.7,5975.7,6.0,9,LOW,19,Please call customer 30 min prior to delivery thank you,,,,2025-06-26 11:43:44.608402,2750,,2995,38
5082,CHICAGO,2025-06-28,2025-06-26,FLAT,H2030-291087,144434456,False,5928,True,6:00:00,10:00:00,40.0,66.8,2400.0,4.0,8,LOW,25,,,,,2025-06-27 11:30:44.339978,763,,2996,38
5896,CHICAGO,2025-07-11,2025-06-28,FLAT,H2030-291349,144627397,False,5928,False,10:00:00,14:00:00,71.0,628.2,3321.0,12.0,3,HIGH,72,,,,,2025-07-10 11:29:55.263804,2751,,2997,38
717,CHICAGO,2025-07-11,2025-06-28,FLAT,H2030-291349,144627398,False,5928,False,10:00:00,14:00:00,270.0,450.9,14789.1,11.0,2,HIGH,87,,,"*** Delivery to garage preferred; confirm garage number and potential alternate parking locations.
*** Address confirmation needed.",MCT: Delivery to garage preferred; confirm garage number and potential alternate parking locations. | MCT: Address confirmation needed.,2025-07-10 11:29:55.263804,182,16.0,2998,40
5981,CHICAGO,2025-07-01,2025-06-29,FLAT,H2030-291467,144736622,True,5928,True,6:00:00,20:00:00,92.0,48.7,2573.0,8.0,7,MEDIUM,37,,,,,2025-06-30 12:14:09.505371,2752,,3049,40
4441,CHICAGO,2025-07-01,2025-06-30,FLAT,H2030-291476,144767086,False,5928,True,10:00:00,14:00:00,156.0,262.1,10982.4,6.0,9,LOW,11,,,,,2025-06-30 12:14:09.505371,27,,3000,40
1954,CHICAGO,2025-07-02,2025-06-30,FLAT,H2030-291611,144835997,False,5928,True,6:00:00,10:00:00,10.0,6.9,442.6,3.0,4,MEDIUM,60,,,"*** Deliver to the alley, but expect limited space and potential parking issues due to construction.
*** Leaving package may be acceptable.","MCT: Deliver to the alley, but expect limited space and potential parking issues due to construction.",2025-07-01 11:38:46.571906,2753,,170,38
434,CHICAGO,2025-07-03,2025-07-01,FLAT,H2030-291650,144885400,False,5928,True,6:00:00,10:00:00,49.0,63.4,2680.0,5.0,9,LOW,19,,,,,2025-07-02 12:39:53.602346,2754,,4717,40
4175,CHICAGO,2025-07-11,2025-07-07,FLAT,H2030-291720,145534246,False,5928,True,6:00:00,20:00:00,516.0,252.7,7088.8,8.0,2,HIGH,81,,,,,2025-07-10 11:29:55.263804,2755,,3002,34
5940,CHICAGO,2025-07-03,2025-07-01,FLAT,H2030-291737,144946493,False,5928,True,6:00:00,10:00:00,273.0,113.6,9057.8,5.0,10,LOW,0,,,,,2025-07-02 12:39:53.602346,400,,1463,40
3452,CHICAGO,2025-07-03,2025-07-01,FLAT,H2030-291737,144946495,False,5928,True,6:00:00,10:00:00,153.0,103.6,9031.6,5.0,10,LOW,2,,,,,2025-07-02 12:39:53.602346,2756,,3003,40
2846,CHICAGO,2025-07-03,2025-07-02,FLAT,H2030-291807,145001225,False,5928,False,6:00:00,10:00:00,1.0,0.7,44.0,1.0,2,HIGH,85,,,"*** Deliver to back alley.
*** Garage access difficult.
*** Limited parking.",MCT: Deliver to back alley. | Dispatch: Limited parking.,2025-07-02 12:39:53.602346,2757,,3004,40
1064,CHICAGO,2025-07-09,2025-07-02,FLAT,H2030-291849,145016057,False,5928,True,6:00:00,20:00:00,6.0,0.2,80.2,5.0,1,HIGH,98,,,"*** Use back entrance/alley.
*** Driving on grass permitted if needed.",MCT: Use back entrance/alley. | MCT: Driving on grass permitted if needed.,2025-07-08 11:34:03.389956,2758,,3005,40
2171,CHICAGO,2025-07-04,2025-07-03,FLAT,H2030-291950,145113089,False,5928,True,6:00:00,10:00:00,66.0,23.3,957.2,4.0,5,MEDIUM,55,,,,,2025-07-03 11:27:23.191769,1833,,3006,40
175,CHICAGO,2025-07-08,2025-07-05,FLAT,H2030-292244,145362655,False,5928,False,10:00:00,14:00:00,45.0,58.3,2132.7,2.0,6,MEDIUM,39,,,"*** Leave delivery on the right side of the driveway.
*** Driveway access available.",MCT: Leave delivery on the right side of the driveway.,2025-07-07 11:32:00.788482,1542,,3007,40
3176,CHICAGO,2025-07-08,2025-07-06,FLAT,H2030-292289,145416918,False,5928,False,6:00:00,20:00:00,15.0,20.1,810.0,4.0,4,MEDIUM,68,Come to the back side of building parking lot. Big Container office is there and just call me.,,,,2025-07-07 11:32:00.788482,2759,,3008,40
5317,CHICAGO,2025-07-08,2025-07-07,FLAT,H2030-292370,145498268,False,5928,False,10:00:00,14:00:00,252.0,214.2,20160.0,6.0,10,LOW,0,,,,,2025-07-07 11:32:00.788482,2760,,4488,40
3831,CHICAGO,2025-07-18,2025-07-16,FLAT,H2030-292551,146435352,False,5928,True,10:00:00,14:00:00,435.0,798.9,29304.2,16.0,3,HIGH,78,,,,,2025-07-17 11:40:51.411825,2761,,3010,40
5953,CHICAGO,2025-07-15,2025-07-11,FLAT,H2030-292582,145977282,False,5928,True,6:00:00,20:00:00,964.0,610.9,17397.0,12.0,6,MEDIUM,46,,,,,2025-07-14 11:41:23.021361,3217,20.0,3011,34
385,CHICAGO,2025-07-12,2025-07-10,FLAT,H2030-292821,145905065,False,5928,True,6:00:00,10:00:00,70.0,98.0,3997.0,3.0,10,LOW,7,Call 30mins prior to arrival,,*** Deliver the package inside the building.,MCT: Deliver the package inside the building.,2025-07-11 07:44:37.832309,3209,,3012,40
4205,CHICAGO,2025-07-15,2025-07-10,FLAT,H2030-292903,145914136,False,5928,False,10:00:00,14:00:00,56.0,59.0,2113.6,8.0,4,MEDIUM,63,,,"*** Verify ""SPYDER MOFFETT"" presence for delivery.
*** Ensure product placement as specified by the customer.
*** Check destination address for parking spaces and driveway access.",Dispatch: Check destination address for parking spaces and driveway access.,2025-07-14 11:41:23.021361,2763,,3013,40
4728,CHICAGO,2025-07-18,2025-07-12,FLAT,H2030-293155,146068466,False,5928,False,6:00:00,20:00:00,181.0,150.0,6849.0,6.0,4,MEDIUM,64,please call prior to delivery,,"*** Delivery to Lake Geneva Youth Camp meeting room.
*** Secure product banding for pickup.",MCT: Delivery to Lake Geneva Youth Camp meeting room.,2025-07-17 11:40:51.411825,2764,,3014,40
4934,CHICAGO,2025-07-15,2025-07-14,FLAT,H2030-293288,146198702,False,5928,True,10:00:00,14:00:00,70.0,97.2,3296.0,4.0,8,LOW,26,Call or text 1hour and 20 min before arrival,,,,2025-07-14 11:41:23.021361,2765,,3015,40
3474,CHICAGO,2025-07-18,2025-07-16,FLAT,H2030-293684,146460674,False,5928,False,6:00:00,10:00:00,12.0,14.4,663.6,3.0,6,MEDIUM,40,,,,,2025-07-17 11:40:51.411825,2320,,2138,38
5287,CHICAGO,2025-07-18,2025-07-16,FLAT,H2030-293687,146462680,True,5928,True,6:00:00,20:00:00,44.0,136.8,2432.0,6.0,6,MEDIUM,42,,,,,2025-07-17 11:40:51.411825,1327,13.0,3016,40
3479,CHICAGO,2025-07-18,2025-07-17,FLAT,H2030-293703,1737735A,False,5928,True,6:00:00,10:00:00,408.0,197.3,3774.9,4.0,6,MEDIUM,42,,,,,2025-07-17 11:40:51.411825,2766,,3017,38
5664,CHICAGO,2025-07-02,2025-06-30,FLAT,H2033-152994,144789971,False,5928,True,6:00:00,20:00:00,41.0,73.2,3627.0,5.0,9,LOW,15,,,,,2025-07-01 11:38:46.571906,2767,,350,40
3101,CHICAGO,2025-06-05,2025-06-04,FLAT,H2033-190378,1569128A,True,5928,True,6:00:00,20:00:00,4.0,4.1,108.0,5.0,3,HIGH,73,Delivery through alley please. Access available **** Please call an hour ahead of time please****,,,,2025-06-04 14:11:39.565891,2768,,3067,40
4958,CHICAGO,2025-06-10,2025-06-08,FLAT,H2033-190549,142670315,True,5928,True,10:00:00,14:00:00,40.0,24.3,1393.8,6.0,9,LOW,18,,,,,2025-06-09 11:42:45.457672,2769,,3018,40
4114,CHICAGO,2025-06-05,2025-06-04,FLAT,H2033-190876,142288531,True,5928,True,6:00:00,20:00:00,5.0,0.6,18.0,1.0,2,HIGH,89,,,,,2025-06-04 14:11:39.565891,1542,,3019,40
4061,CHICAGO,2025-06-05,2025-06-04,FLAT,H2033-191027,142284713,True,5928,True,6:00:00,20:00:00,4.0,2.3,125.0,4.0,1,HIGH,93,2787015221,,,,2025-06-04 14:11:39.565891,1708,14.0,3020,40
4149,CHICAGO,2025-06-06,2025-06-03,FLAT,H2033-191507,142190440,False,5928,True,6:00:00,20:00:00,98.0,81.0,7465.0,3.0,4,MEDIUM,59,3494427470,,,,2025-06-05 11:42:28.803273,977,32.0,3021,40
1613,CHICAGO,2025-07-05,2025-07-04,FLAT,H2033-191870,145224754,False,5928,True,6:00:00,20:00:00,13.0,3.6,10.9,3.0,1,HIGH,95,,,,,2025-07-04 11:32:03.601213,2770,,2494,38
2403,CHICAGO,2025-06-11,2025-06-08,FLAT,H2033-191949,142706006,False,5928,False,6:00:00,20:00:00,14.0,25.9,1235.5,4.0,3,HIGH,71,,,,,2025-06-10 12:41:49.240306,872,,3022,40
3222,CHICAGO,2025-06-11,2025-06-09,FLAT,H2033-191989,1587633A,True,5928,True,6:00:00,20:00:00,118.0,79.1,7080.0,3.0,9,LOW,11,Please call 1 hr prior to delivery,,,,2025-06-10 12:41:49.240306,2771,,4718,40
3642,CHICAGO,2025-06-17,2025-06-10,FLAT,H2033-192124,142910647,False,5928,True,6:00:00,20:00:00,672.0,120.0,5098.4,3.0,6,MEDIUM,45,call 30m prior to delv for placement,,,,2025-06-16 11:58:57.008760,2772,,3023,40
1682,CHICAGO,2025-06-20,2025-06-10,FLAT,H2033-192124,142910647,False,5928,True,6:00:00,20:00:00,672.0,120.0,5098.4,3.0,5,MEDIUM,57,,,,,2025-06-19 12:03:13.267335,2773,,3024,38
4192,CHICAGO,2025-06-13,2025-06-11,FLAT,H2033-192186,142986023,False,5928,True,6:00:00,20:00:00,87.0,62.7,2595.0,4.0,6,MEDIUM,39,-Please call customer 30 mins prior to delivery-DO NOT LEAVE UNATTENDED-Please have picture and signature on POD-Please call 9860083899 ext 230889 with any issues on delivery,"*** Requires customer signature and delivery photo.
*** Do not leave package unattended.
*** Ensure accessibility for delivery.",,,2025-06-12 12:13:32.908974,2774,,3025,40
3400,CHICAGO,2025-06-20,2025-06-14,FLAT,H2033-192432,143255587,False,5928,True,6:00:00,10:00:00,75.0,63.4,4341.6,4.0,4,MEDIUM,60,,,,,2025-06-19 12:03:13.267335,368,2.0,3026,40
2754,CHICAGO,2025-06-19,2025-06-16,FLAT,H2033-192562,143442868,False,5928,False,6:00:00,20:00:00,139.0,51.3,2261.0,3.0,5,MEDIUM,54,**Please call customer before delivery ---- Business hours 10am-2pm ----DO NOT LEAVE UNATTENDED--- SIGNATURE IS REQUIRED FOR ALL DELIVERIES TO THIS CUSTOMER --PROOF OF PICTURE IS TO BE INCLUDED FOR CONFIRMATION OF DELIVERY. MONDAY -FRIDAY ONLY **,"*** Handle drywall with extra care; pre-existing damage noted.
*** Clarify site access, parking, and conditions before delivery.
*** Ensure accessibility for delivery.",,,2025-06-18 11:31:39.500294,2775,14.0,3027,40
3924,CHICAGO,2025-06-27,2025-06-18,FLAT,H2033-192687,143588470,False,5928,True,10:00:00,14:00:00,160.0,80.0,9520.0,3.0,9,LOW,16,,,"*** Use largest west-side door.
*** Ensure someone is available to receive the delivery.",MCT: Use largest west-side door.,2025-06-26 11:43:44.608402,650,15.0,3028,40
173,CHICAGO,2025-06-21,2025-06-20,FLAT,H2033-192860,143804090,False,5928,True,6:00:00,20:00:00,2.0,1.1,88.0,3.0,1,HIGH,98,,,,,2025-06-20 13:21:56.958639,2776,,3029,34
5151,CHICAGO,2025-06-27,2025-06-21,FLAT,H2033-192950,143910219,False,5928,True,6:00:00,20:00:00,116.0,232.5,5055.2,4.0,3,HIGH,74,,,,,2025-06-26 11:43:44.608402,2777,,3030,38
2960,CHICAGO,2025-07-03,2025-07-01,FLAT,H2033-193761,144927205,False,5928,True,6:00:00,20:00:00,180.0,131.6,3866.0,10.0,8,LOW,24,Please call Rafal before delivery. 3920002919,,,,2025-07-02 12:39:53.602346,115,15.0,3031,38
2666,CHICAGO,2025-07-05,2025-07-03,FLAT,H2033-193931,145116779,False,5928,True,6:00:00,20:00:00,12.0,108.0,1560.0,4.0,8,LOW,21,Please call Sarah at 8838400787 prior to delivery.,*** Previous delivery had product damage; handle with extra care.,,,2025-07-04 11:32:03.601213,1091,18.0,3032,40
4310,CHICAGO,2025-07-10,2025-07-04,FLAT,H2033-194021,145238432,False,5928,False,6:00:00,20:00:00,12.0,8.3,504.0,4.0,2,HIGH,79,Call Half an hour before delivery,,,,2025-07-09 11:37:12.897562,2778,,3033,40
3190,CHICAGO,2025-07-09,2025-07-08,FLAT,H2033-194241,145612391,False,5928,True,8:00:00,10:00:00,40.0,48.0,1764.0,3.0,6,MEDIUM,40,,,,,2025-07-08 11:34:03.389956,2779,,3034,40
3847,CHICAGO,2025-07-10,2025-07-08,FLAT,H2033-194256,145622744,False,5928,True,6:00:00,10:00:00,50.0,75.0,2718.2,3.0,7,MEDIUM,33,,,,,2025-07-09 11:37:12.897562,2780,,2563,38
2796,CHICAGO,2025-07-18,2025-07-16,FLAT,H2033-194867,146404655,True,5928,True,10:00:00,14:00:00,27.0,13.6,774.8,4.0,8,LOW,19,,,,,2025-07-17 11:40:51.411825,2781,,3035,40
5549,CHICAGO,2025-07-04,2025-06-28,FLAT,H2034-174133,144581985,True,5928,True,10:00:00,14:00:00,55.0,372.3,995.6,1.0,1,HIGH,92,,,,,2025-07-03 11:27:23.191769,2782,,3036,40
3231,CHICAGO,2025-06-12,2025-06-06,FLAT,H2034-175337,142556013,False,5928,True,10:00:00,14:00:00,83.0,42.6,1557.3,3.0,6,MEDIUM,41,,,"*** Leave packages unattended at the top of the driveway near the basketball hoop.
*** Residential setting with driveway access.",MCT: Leave packages unattended at the top of the driveway near the basketball hoop. | Dispatch: Residential setting with driveway access.,2025-06-11 11:48:47.541802,2783,,3037,40
1460,CHICAGO,2025-06-11,2025-06-09,FLAT,H2034-175540,142760568,False,5928,True,6:00:00,20:00:00,117.0,55.1,3402.6,1.0,3,HIGH,75,5154109895,"*** Customer previously refused delivery.
*** Establish a refusal protocol for future deliveries.",*** Leave packages inside the construction house.,MCT: Leave packages inside the construction house.,2025-06-10 12:41:49.240306,2784,16.0,3038,40
1141,CHICAGO,2025-06-24,2025-06-09,FLAT,H2034-175540,142760568,False,5928,True,6:00:00,20:00:00,117.0,55.1,3402.6,1.0,2,HIGH,83,,,,,2025-06-23 11:45:37.944273,2785,,3039,40
5544,CHICAGO,2025-07-04,2025-07-01,FLAT,H2034-175606,144880467,False,5928,True,6:00:00,10:00:00,11.0,1.3,11.7,1.0,1,HIGH,97,Deliver to North side loading dock,,"*** Deliver to the north side loading dock before 3:00 PM.
*** Contact 9309172193 before arrival for dock access instructions.",MCT: Deliver to the north side loading dock before 3:00 PM.,2025-07-03 07:50:26.709519,761,,3040,38
3946,CHICAGO,2025-06-28,2025-06-27,FLAT,H2034-177089,144490512,False,5928,False,6:00:00,20:00:00,36.0,17.4,682.6,3.0,10,LOW,8,,,,,2025-06-27 11:30:44.339978,2867,9.0,3041,40
